,classes,nimages_seq,signal_noise_median,signal_median
11325,NON,22,12.061243532656812,1770.57763671875
11326,NON,83,6.066441360412921,2213.0927734375
11327,NON,75,69.15112770596164,1658.72265625
11328,NON,27,13.767832122208581,3084.8935546875
11329,NON,144,0.6443452432853988,4126.3056640625
11330,NON,79,54.646755660942496,2371.1328125
11331,NON,96,1.8055012104712251,1536.25244140625
11332,NON,112,71.11667563223035,2739.7783203125
11333,NON,91,5.491565973325407,1741.37158203125
11334,NON,49,18.06505444875529,2527.61865234375
11335,NON,50,77.41206256138622,1663.4443359375
11336,NON,27,4.654140513880175,1492.708984375
11337,NON,49,3.893402193942095,2191.986328125
11338,NON,53,33.304207963707746,1878.21533203125
11339,NON,114,70.08259657933644,2622.088623046875
11340,NON,29,3.24614127177668,1510.4208984375
11341,NON,59,1.3712979281409912,2474.98095703125
11342,NON,114,44.63243260273768,2730.392333984375
11343,NON,49,2.3127015788286567,2669.875
11344,NON,49,16.9726919913761,3486.13720703125
11345,NON,100,4.238313409934096,1843.163330078125
11346,NON,63,24.19246596686818,2486.2158203125
11347,NON,73,46.96383892990749,2053.1640625
11348,NON,25,17.044476570058578,1423.7138671875
11349,NON,52,9.288726793146608,2349.68359375
11350,NON,80,29.514907571702032,2200.187255859375
11351,NON,101,22.854221562185558,1591.2734375
11352,NON,68,47.68705697392793,2187.3173828125
11353,NON,47,61.90934137510808,2936.912109375
11354,NON,103,4.76589419425249,1524.6328125
11355,NON,50,5.798946396860801,1723.465576171875
11356,NON,46,18.681656190519966,2055.55419921875
11357,NON,62,26.444527304883916,2211.47265625
11358,NON,106,6.258701116265908,1439.83544921875
11359,NON,65,3.3400730782089303,2099.90478515625
11360,NON,77,3.842129661533964,1645.3837890625
11361,NON,117,11.11099313318178,2007.4609375
11362,NON,27,5.03855744126597,1461.4765625
11363,NON,16,13.208299102061936,1788.236572265625
11364,NON,22,3.4604576982974242,2051.2542724609375
11365,NON,101,5.819153295909095,2123.626953125
11366,NON,56,83.91152741536146,2126.9619140625
11367,NON,52,3.9138346942542483,2822.8079833984375
11368,NON,73,31.384094307079387,2742.01025390625
11369,NON,86,4.850583233715694,2264.754638671875
11370,NON,36,4.824241822526628,2256.439453125
11371,NON,95,26.3209259954885,2194.1220703125
11372,NON,89,6.554346674929987,1669.2998046875
11373,NON,58,9.763669132268214,1781.1058349609375
11374,NON,24,28.448526028696357,2041.55908203125
11375,NON,40,6.620026474658701,1842.147705078125
11376,NON,74,47.20886079163578,1888.99267578125
11377,NON,95,4.425976557971304,1803.53369140625
11378,NON,19,7.636720339127745,1494.156005859375
11379,NON,146,2.03893040385005,1995.309814453125
11380,NON,71,1.345016782985494,2262.04345703125
11381,NON,96,9.569949400641914,1895.4052734375
11382,NON,18,4.343287101932076,1640.0283203125
11383,NON,79,4.38349308047243,2104.7119140625
11384,NON,108,12.272225571762739,2392.72998046875
11385,NON,89,41.55044008289947,1607.87890625
11386,NON,45,5.428112392160813,3355.72998046875
11387,NON,115,23.550025585032788,1827.8173828125
11388,NON,36,14.784368709483717,2383.7652587890625
11389,NON,90,3.931056918612768,2386.43310546875
11390,NON,76,56.503684986243755,1842.358642578125
11391,NON,31,1.31674912888778,3275.6591796875
11392,NON,78,7.471649220679836,1721.8408203125
11393,NON,96,7.3788581392678125,2078.947265625
11394,NON,113,49.53064950086838,2266.22265625
11395,NON,40,58.57168470938069,1328.0048828125
11396,NON,111,25.320817366939135,2300.34375
11397,NON,19,10.950339384288355,1889.11865234375
11398,NON,71,61.06335218724414,1752.828125
11399,NON,49,2.1007309838229205,2133.1796875
11400,NON,106,28.63746762570701,2102.175537109375
11401,NON,64,15.681302458638449,1923.0850830078125
11402,NON,62,14.916767164550803,1639.670166015625
11403,NON,46,7.852023149203866,2415.0364990234375
11404,NON,89,17.25567823064423,2052.941650390625
11405,NON,43,8.269216260318759,2066.27734375
11406,NON,53,2.8144740969065,1897.580078125
11407,NON,132,14.111299279449852,2221.5498046875
11408,NON,64,59.177350103788285,1701.0933837890625
11409,NON,100,1.0191961166213184,2975.21337890625
11410,NON,95,96.30687478287199,2315.736328125
11411,NON,45,29.925130892937513,1748.54150390625
11412,NON,44,11.21245323805109,1419.53515625
11413,NON,122,3.1528223507198003,2037.578857421875
11414,NON,65,33.12272838322352,2387.91357421875
11415,NON,81,5.563069544589698,2217.720703125
11416,NON,50,38.06144386477099,1859.58642578125
11417,NON,140,41.13075430035261,2071.716064453125
11418,NON,40,2.062197320487351,2200.9876708984375
11419,NON,50,1.7472813698112164,2590.502197265625
11420,NON,32,2.6341205660812936,2349.98486328125
11421,NON,108,30.68070595910954,1839.4970703125
11422,NON,33,16.44625872793046,2335.17919921875
11423,NON,60,1.618054073030986,1889.97607421875
11424,NON,15,39.082843179118484,3211.57421875
11425,NON,29,58.375416926975674,1529.24609375
11426,NON,50,4.773874350135827,1526.9306640625
11427,NON,96,2.7619399695090916,1854.9364013671875
11428,NON,91,24.036251229627418,1914.6484375
11429,NON,99,85.25163960809233,1784.48388671875
11430,NON,114,50.000684182310586,2110.6953125
11431,NON,122,14.20565896315354,1995.38525390625
11432,NON,77,78.0934260425548,2118.046630859375
11433,NON,57,17.583803315774787,1793.4189453125
11434,NON,54,16.054795000098423,1844.50537109375
11435,NON,8,45.54373271291331,3121.34130859375
11436,NON,58,20.765940064572945,2659.78759765625
11437,NON,53,3.127471655086179,2099.96142578125
11438,NON,47,1.2870518873647658,2258.46875
11439,NON,40,5.009617450980834,2268.869873046875
11440,NON,137,27.01819228034465,1880.830078125
11441,NON,45,33.899111888273524,2254.76953125
11442,NON,42,47.711194072493896,2677.2412109375
11443,NON,97,31.470507958883427,2092.58251953125
11444,NON,42,2.404219197930594,2294.9873046875
11445,NON,56,22.04219288257466,2590.8212890625
11446,NON,8,3.2419799098371955,2823.17138671875
11447,NON,83,47.99796329789067,1915.07421875
11448,NON,53,8.415166902595113,2115.822265625
11449,NON,71,11.864161021981266,1927.158203125
11450,NON,105,9.247591363853944,1547.72216796875
11451,NON,68,3.2693589903589495,1830.865234375
11452,NON,96,1.8992498191688745,2188.66259765625
11453,NON,76,1.420087106325885,2366.6510009765625
11454,NON,121,80.93256550312945,1970.46484375
11455,NON,106,17.3468236407371,1973.62548828125
11456,NON,58,1.7212030501490279,1757.382568359375
11457,NON,79,65.88795563102279,1373.89453125
11458,NON,53,3.543121822256789,1549.42919921875
11459,NON,85,76.86607390173515,1967.4189453125
11460,NON,112,9.318419727642961,2521.09375
11461,NON,87,47.13576151261018,2052.313232421875
11462,NON,126,16.396992913001867,2047.25390625
11463,NON,85,1.0904975316897747,2539.171875
11464,NON,45,14.383919378496087,2107.46484375
11465,NON,80,71.64967317569784,1989.06201171875
11466,NON,96,62.01398574830486,1804.761474609375
11467,NON,72,52.061505341057234,2537.9407958984375
11468,NON,18,17.64030881490946,2944.58984375
11469,NON,65,4.731090115666655,1746.8212890625
11470,NON,50,32.05874765791786,2048.06884765625
11471,NON,56,29.618537019215566,2130.87353515625
11472,NON,84,1.79233071352434,1863.089599609375
11473,NON,53,24.300559920465886,2903.4794921875
11474,NON,70,5.072553015621859,2156.04931640625
11475,NON,33,3.539198488848657,1986.34423828125
11476,NON,106,1.0197386253048415,3016.7020263671875
11477,NON,16,55.82227283513905,2292.07177734375
11478,NON,49,2.1950022000565257,1862.944580078125
11479,NON,87,10.862431489376911,2839.373046875
11480,NON,102,17.439652304933098,1651.080078125
11481,NON,24,13.481186086457456,1686.38916015625
11482,NON,78,11.734133411642357,2526.5537109375
11483,NON,77,2.1192892885519767,2753.1015625
11484,NON,46,4.22934731354513,1960.316650390625
11485,NON,70,75.36328421724778,2873.42333984375
11486,NON,41,4.621539503658559,1790.6787109375
11487,NON,68,41.8850398686385,2237.78271484375
11488,NON,84,9.333648203429638,2510.221923828125
11489,NON,62,8.875900347645967,1667.24853515625
11490,NON,55,26.510525341516427,2243.8056640625
11491,NON,27,0.9082803833282973,1835.466796875
11492,NON,139,19.494453792757252,2103.4091796875
11493,NON,112,92.3912416847459,2655.5638427734375
11494,NON,113,17.154669582631453,2199.20703125
11495,NON,55,36.342596230868715,2376.705078125
11496,NON,122,9.302705681601488,2037.94677734375
11497,NON,82,2.590721058183699,2687.231689453125
11498,NON,100,8.69124509224449,1933.9842529296875
11499,NON,48,3.6144117817369317,1294.29541015625
11500,NON,49,3.958212002101851,2436.724365234375
11501,NON,126,5.162014222377927,1760.154052734375
11502,NON,45,39.0114748527612,1965.9736328125
11503,NON,57,1.645036275295813,1950.68359375
11504,NON,39,6.850344282576595,1566.671875
11505,NON,79,12.375442915249785,1996.658203125
11506,NON,95,1.0660802360366393,2130.744140625
11507,NON,39,9.449862665194491,2775.5888671875
11508,NON,37,65.20236421827634,3008.365234375
11509,NON,73,42.2838694864104,2056.219482421875
11510,NON,114,1.872491890284435,2050.355712890625
11511,NON,76,75.98097631576088,2031.8671875
11512,NON,72,37.185369669359446,1852.794921875
11513,NON,83,61.474480920236196,1967.8876953125
11514,NON,35,53.83579800030201,2093.5595703125
11515,NON,53,17.366879672770235,1829.05224609375
11516,NON,73,29.963834330405845,2156.142578125
11517,NON,95,11.080145210226746,2106.75
11518,NON,103,1.8258021265844848,2210.4609375
11519,NON,46,2.606111971232597,2192.384765625
11520,NON,125,65.99422101574983,2194.0126953125
11521,NON,63,2.468814770186359,1628.888671875
11522,NON,32,27.99808288694448,2141.75146484375
11523,NON,130,65.39504842866356,2139.5211181640625
11524,NON,36,3.451262484257005,1559.7691650390625
11525,NON,31,63.59421465995043,2717.62548828125
11526,NON,92,4.540610468082396,1954.709228515625
11527,NON,77,4.552988416587534,1864.51953125
11528,NON,57,2.669660610660143,2217.523193359375
11529,NON,41,62.861913832784694,2768.414306640625
11530,NON,117,8.396262572401833,1485.212158203125
11531,NON,68,3.837758149470538,1659.2685546875
11532,NON,113,15.330140783297207,2007.11474609375
11533,NON,61,34.58084759448452,1644.939697265625
11534,NON,103,35.808358206328315,1865.72705078125
11535,NON,60,5.073690826446193,1504.1123046875
11536,NON,93,16.44145455412006,2082.267822265625
11537,NON,110,33.79756975133029,2193.985595703125
11538,NON,60,49.78191573773907,1902.33642578125
11539,NON,58,64.7292184870386,2249.5048828125
11540,NON,42,1.347724220534376,3024.4091796875
11541,NON,23,4.322068191691909,1731.159423828125
11542,NON,42,0.6391841521750274,2940.082275390625
11543,NON,42,3.829089795886933,2461.343017578125
11544,NON,76,6.14978109565526,1995.96923828125
11545,NON,101,8.19023458395783,1993.365234375
11546,NON,47,84.49928721367655,1859.9921875
11547,NON,34,6.791699725116418,2526.707275390625
11548,NON,62,9.441984501617426,2373.03515625
11549,NON,60,3.1476015650786318,1880.88623046875
11550,NON,37,49.441934422939866,2245.865234375
11551,NON,65,2.8466163190110314,1613.26611328125
11552,NON,67,1.051146273543386,2071.932861328125
11553,NON,76,20.77391417181207,2085.244140625
11554,NON,128,5.233997225477532,1461.131103515625
11555,NON,22,9.002155085911223,3168.9775390625
11556,NON,75,22.91399105782533,1776.22021484375
11557,NON,80,1.118518599206349,2370.9512939453125
11558,NON,100,11.84230158438139,2197.4075927734375
11559,NON,89,72.83339241678361,2089.88818359375
11560,NON,59,5.971672851006521,2121.2734375
11561,NON,63,20.509547719457053,2014.927734375
11562,NON,40,9.49076012236394,1877.9285888671875
11563,NON,72,49.25790740079078,2237.946533203125
11564,NON,67,7.356573261374334,2249.067626953125
11565,NON,54,53.34377910431111,1842.0858154296875
11566,NON,109,6.979716204601286,1532.3525390625
11567,NON,45,1.4994257670829136,1584.86962890625
11568,NON,99,34.32402104529466,1547.6708984375
11569,NON,54,2.09521891421838,2092.0848388671875
11570,NON,19,4.916166023210429,1550.854736328125
11571,NON,93,31.622656617986827,1914.8359375
11572,NON,101,15.585671370297705,2079.37890625
11573,NON,35,8.920863497432213,1514.130126953125
11574,NON,102,24.420740043456437,2344.386962890625
11575,NON,41,1.5815358062411242,2057.44189453125
11576,NON,104,43.63119966370027,2072.5823974609375
11577,NON,55,5.938102779360809,2071.090087890625
11578,NON,47,26.00226233387464,1619.494140625
11579,NON,6,36.73492227899695,1198.7568359375
11580,NON,56,24.185495668508118,2661.68798828125
11581,NON,93,50.68105489278363,1759.51953125
11582,NON,90,1.3351767201400762,2150.3271484375
11583,NON,91,10.066081416765353,1681.8955078125
11584,NON,58,39.00224380439636,2117.988525390625
11585,NON,63,56.824166526149384,1760.3828125
11586,NON,73,45.27157558030805,1840.3154296875
11587,NON,53,3.6542305186726654,2802.7431640625
11588,NON,41,35.91522538376616,2335.3466796875
11589,NON,36,3.24583949885588,1989.24609375
11590,NON,9,12.895218555626068,2404.705078125
11591,NON,53,17.7160145074732,2344.63134765625
11592,NON,47,3.7215863963775426,2819.51953125
11593,NON,66,3.482551327786305,1679.971435546875
11594,NON,4,36.271609592335736,1853.868896484375
11595,NON,31,92.4881647381786,2688.94140625
11596,NON,63,68.25342427584556,2363.5703125
11597,NON,48,8.29398178186295,1681.21337890625
11598,NON,80,4.989240393307826,1894.98583984375
11599,NON,70,2.170369243849405,2300.6044921875
11600,NON,41,24.85006926612937,2271.7724609375
11601,NON,89,77.11068619129604,1819.361572265625
11602,NON,62,0.9754536447362872,2499.0753173828125
11603,NON,38,12.861596510240219,2640.787109375
11604,NON,126,0.7331987955769053,2336.82421875
11605,NON,66,10.35170362788228,1957.193359375
11606,NON,60,53.08186303711132,1925.2689208984375
11607,NON,35,51.04959544191863,1422.8193359375
11608,NON,63,25.04506141663915,2908.93701171875
11609,NON,62,36.62580108065798,1953.534912109375
11610,NON,116,3.9526421426582594,1602.275390625
11611,NON,111,12.950018722468641,2042.84375
11612,NON,111,24.16198218388366,1867.77734375
11613,NON,122,1.5489154019065525,1895.5155029296875
11614,NON,37,104.59311577973997,3028.2998046875
11615,NON,61,71.0295433384579,2099.5625
11616,NON,72,14.317619692716915,1697.784423828125
11617,NON,107,6.992761898574552,2513.7080078125
11618,NON,80,4.77303391357421,2157.454345703125
11619,NON,49,49.3598974755693,2107.3486328125
11620,NON,97,3.620720418207499,1820.1748046875
11621,NON,29,1.141491727662783,2068.9150390625
11622,NON,71,1.5947899866710034,1922.21875
11623,NON,94,1.128412023653541,1715.08837890625
11624,NON,42,6.664257784373064,1330.603271484375
11625,NON,68,76.34895168211415,1935.4832763671875
11626,NON,98,46.30643764878723,1967.701171875
11627,NON,50,5.614781067768206,3053.40625
11628,NON,93,48.23199953152188,1813.71875
11629,NON,119,11.642484088707358,1930.73828125
11630,NON,85,1.2236465070087925,2424.611328125
11631,NON,46,3.2628864929599604,2436.2496337890625
11632,NON,70,2.5368671209929956,1593.795166015625
11633,NON,112,4.530361788062718,2081.6220703125
11634,NON,46,6.624957807241536,1913.41845703125
11635,NON,49,70.12017398101628,2571.44921875
11636,NON,128,39.51494458828161,1997.470458984375
11637,NON,84,42.70783095997638,1959.2158203125
11638,NON,134,10.824973345999613,1485.150634765625
11639,NON,50,8.413773431231895,2357.42724609375
11640,NON,54,2.5333944980688683,1533.3404541015625
11641,NON,63,3.181343042931556,2588.9990234375
11642,NON,55,101.0590126846397,2763.865234375
11643,NON,49,52.968023981601526,2877.17333984375
11644,NON,64,2.16339735383146,2174.725830078125
11645,NON,78,13.834069506046696,2105.1005859375
11646,NON,126,4.294510380215087,1953.796875
11647,NON,70,25.462884411740617,2543.0849609375
11648,NON,67,19.045621783024927,1749.53759765625
11649,NON,84,15.811357413609084,2501.8143310546875
11650,NON,49,9.03128963046208,2241.0087890625
11651,NON,126,40.81203989505755,2111.8131103515625
11652,NON,37,53.13075638434158,1929.318359375
11653,NON,65,4.255661380983484,2489.45703125
11654,NON,37,37.230275108644506,1770.30908203125
11655,NON,33,57.653753405272404,2661.20703125
11656,NON,97,45.03862909877118,1642.642578125
11657,NON,23,4.062883784994502,2878.177734375
11658,NON,99,72.30424525154531,1637.466064453125
11659,NON,24,7.3260341100954625,2410.1864013671875
11660,NON,96,4.141848779630689,1981.70361328125
11661,NON,43,55.06303878033695,2841.978515625
11662,NON,86,8.06776211402918,1901.626708984375
11663,NON,80,54.80899474906383,1916.919677734375
11664,NON,68,0.8358512747101063,2369.133544921875
11665,NON,76,3.502058958906374,2590.5947265625
11666,NON,92,1.467262890725817,1895.74169921875
11667,NON,114,61.98298732447989,2406.210205078125
11668,NON,73,5.024131017913553,1831.427978515625
11669,NON,34,16.28720271784951,2734.033203125
11670,NON,12,6.994053117838217,1369.384521484375
11671,NON,78,45.96161999386427,1697.150390625
11672,NON,47,15.631800784044064,2098.48046875
11673,NON,82,59.91496603140348,2311.3438720703125
11674,NON,132,0.8066467630357932,2243.71728515625
11675,NON,98,9.406596700539296,2198.1260986328125
11676,NON,28,22.167031428706384,1354.172607421875
11677,NON,57,1.4217794683325529,2315.21044921875
11678,NON,108,14.610379484037011,2113.4342041015625
11679,NON,135,14.8159803740856,2168.6171875
11680,NON,49,37.27514117268861,1869.7275390625
11681,NON,123,37.23785831507606,1756.367919921875
11682,NON,72,16.33393441248584,1765.5445556640625
11683,NON,37,9.685362033117732,1405.46484375
11684,NON,17,3.0011479977329514,2235.3271484375
11685,NON,91,14.784185638848955,1810.5146484375
11686,NON,107,1.5265585113201343,2594.7978515625
11687,NON,63,15.113362479357269,2677.09375
11688,NON,95,51.28799479860025,2557.9287109375
11689,NON,85,4.023925658024049,1611.864501953125
11690,NON,73,61.74186047320345,2056.4794921875
11691,NON,85,88.13066991498738,2605.3955078125
11692,NON,67,1.9648105372798153,1664.51416015625
11693,NON,88,1.169198211189309,2023.362548828125
11694,NON,71,2.6267450426453456,2115.318359375
11695,NON,52,56.32519571658432,1995.59912109375
11696,NON,66,4.79872353351405,2043.725341796875
11697,NON,76,7.069203965432786,1578.3612060546875
11698,NON,76,93.85557094291832,2453.728759765625
11699,NON,101,17.988334548005593,1992.287841796875
11700,NON,71,14.584610650850331,2267.21875
11701,NON,93,33.69095304529937,1881.376953125
11702,NON,123,9.191053807879426,2311.84912109375
11703,NON,52,30.856914024583045,1870.68408203125
11704,NON,50,5.235282228040164,3382.664306640625
11705,NON,70,4.3712372949351455,2172.492919921875
11706,NON,81,11.688466461523431,2026.859130859375
11707,NON,27,2.728347093661587,1686.16015625
11708,NON,78,7.266035905844875,2116.1676025390625
11709,NON,54,75.52367785285581,2492.12890625
11710,NON,34,2.2751448134415013,2471.480712890625
11711,NON,87,3.762475129783267,1959.17236328125
11712,NON,85,70.80171756617986,2218.587890625
11713,NON,66,0.8302957717780501,1816.508056640625
11714,NON,59,3.1141680508425607,2624.837890625
11715,NON,61,5.8913253655376705,2049.51953125
11716,NON,65,6.198786564534867,1640.9921875
11717,NON,19,10.578438187540296,1420.10400390625
11718,NON,92,33.38629970978839,2741.40380859375
11719,NON,117,9.510350502555957,1797.197265625
11720,NON,92,32.60823501149579,2614.8895263671875
11721,NON,13,7.177695694866114,918.1318359375
11722,NON,56,15.865411833068498,2137.60546875
11723,NON,51,2.0890096199314283,1821.302734375
11724,NON,35,8.101352144761503,2655.3115234375
11725,NON,80,39.092978193342816,1821.310791015625
11726,NON,74,46.03563396459771,2545.811279296875
11727,NON,87,1.7214520049860775,1649.6357421875
11728,NON,110,45.19234272634809,1637.169921875
11729,NON,65,56.672026614750266,1673.46923828125
11730,NON,114,24.64362118337298,1936.0391845703125
11731,NON,54,5.947811324295752,2701.32275390625
11732,NON,44,2.922989374465695,1449.4691162109375
11733,NON,8,12.833576145527193,2418.9432373046875
11734,NON,83,68.52116643128855,1861.888916015625
11735,NON,104,17.603078498306132,1998.5029296875
11736,NON,105,34.7924111004775,1558.75830078125
11737,NON,38,1.8352075342453074,2218.3759765625
11738,NON,66,25.47105487411597,2173.7535400390625
11739,NON,6,5.20606160603066,3478.4112548828125
11740,NON,73,3.701455162854816,2641.3798828125
11741,NON,65,1.0232756654339352,2413.076171875
11742,NON,16,20.91002643749306,3490.66796875
11743,NON,37,44.644998101000965,1498.13916015625
11744,NON,22,18.23066281826426,2923.534423828125
11745,NON,88,35.39189207196549,2322.4306640625
11746,NON,92,17.714994834007953,1879.76513671875
11747,NON,61,74.31867401232344,1567.76611328125
11748,NON,89,58.41907808168316,2161.873046875
11749,NON,103,16.045063937214866,1833.7734375
11750,NON,43,7.54513042322838,2716.55078125
11751,NON,46,5.87469276747801,1724.83740234375
11752,NON,95,21.133484839567817,2022.4716796875
11753,NON,59,13.239331659719925,1990.7529296875
11754,NON,70,10.792098723269397,2029.8795166015625
11755,NON,54,5.290067552099956,2092.33935546875
11756,NON,68,21.16796518776307,1811.625244140625
11757,NON,84,0.8439279969212491,1775.017578125
11758,NON,47,32.626028541676305,2005.109375
11759,NON,73,61.16171931408936,2055.939453125
11760,NON,102,13.132830783002657,2135.313720703125
11761,NON,57,0.8183155522364683,2398.75
11762,NON,25,8.20648236649913,1642.046875
11763,NON,72,4.489637044847532,2033.990966796875
11764,NON,50,21.34617586281476,2873.64892578125
11765,NON,81,40.737386145297044,2210.0751953125
11766,NON,134,63.95677046891982,2243.367919921875
11767,NON,52,0.7814284413638659,2100.125
11768,NON,42,9.539736085584657,2736.3271484375
11769,NON,78,18.22273797718676,1744.79931640625
11770,NON,31,2.3041973845411174,2386.87890625
11771,NON,57,16.596043318971198,1931.185302734375
11772,NON,70,77.69369208363105,2182.602783203125
11773,NON,56,29.64893077384211,1864.32421875
11774,NON,45,6.5289545020350905,2261.6298828125
11775,NON,67,3.620286584074684,2413.7294921875
11776,NON,118,7.457181408557519,1587.7216796875
11777,NON,42,7.074368830511746,1615.72216796875
11778,NON,87,57.95750188738843,2077.93310546875
11779,NON,50,14.00285172025444,2035.8240966796875
11780,NON,43,1.9620988694739137,2515.9765625
11781,NON,56,43.747657302807276,1702.2467041015625
11782,NON,82,3.8145521558670623,1827.924560546875
11783,NON,37,64.07766163579234,2490.7138671875
11784,NON,96,10.091810408811831,1666.4715576171875
11785,NON,20,24.28677589168209,2483.37548828125
11786,NON,95,2.5985654738873802,1897.50537109375
11787,NON,38,3.6079975866502476,2776.8177490234375
11788,NON,42,35.090915979649665,1874.05712890625
11789,NON,64,4.18527808993241,1610.158447265625
11790,NON,75,15.95265648403027,2023.48388671875
11791,NON,56,3.3369455297045842,1445.768310546875
11792,NON,114,31.09504995770812,2253.47802734375
11793,NON,106,21.277168236227567,1599.5244140625
11794,NON,128,5.303496120378972,2172.2171630859375
11795,NON,38,69.39415583530011,2725.60595703125
11796,NON,49,22.36380950628547,2202.607421875
11797,NON,112,29.04630673585845,2231.50390625
11798,NON,130,20.024753298369447,2008.521484375
11799,NON,28,3.9587932523735994,2161.63134765625
11800,NON,78,3.7687428191399945,2076.525634765625
11801,NON,76,9.14594420444023,1688.5880126953125
11802,NON,52,8.097988714674486,2303.877197265625
11803,NON,18,2.0134204361433126,1404.181884765625
11804,NON,67,0.9373528051960847,2348.06787109375
11805,NON,45,21.10696741257171,2468.7841796875
11806,NON,45,29.353675165392065,2445.9033203125
11807,NON,50,5.460732355560654,1460.1959228515625
11808,NON,54,11.426323431299267,1587.409912109375
11809,NON,16,44.61182825264788,1922.5343017578125
11810,NON,62,2.541287913203536,2352.3193359375
11811,NON,96,2.8003738068923036,1757.61328125
11812,NON,155,16.2668783358976,2110.19140625
11813,NON,26,72.72572465461468,1947.5103759765625
11814,NON,84,15.323891413120517,2116.98828125
11815,NON,109,35.545589523244416,1893.134765625
11816,NON,94,2.8401888360646215,2119.970458984375
11817,NON,72,31.318770328362355,1895.710693359375
11818,NON,30,31.4676291920295,2087.617431640625
11819,NON,90,2.7986463433964346,1955.8173828125
11820,NON,80,4.81968556792666,2151.56640625
11821,NON,89,10.627923890423487,2269.68408203125
11822,NON,31,47.56258651017492,2575.0849609375
11823,NON,6,22.387932027599764,2207.193359375
11824,NON,82,19.17674976209061,1795.73779296875
11825,NON,30,2.472835544575359,2867.343017578125
11826,NON,71,13.551119280471951,2471.009765625
11827,NON,37,32.08760712562671,1846.223388671875
11828,NON,67,5.513982309832784,2049.292236328125
11829,NON,40,15.20897558014142,2513.748046875
11830,NON,78,14.036828590142214,1742.747314453125
11831,NON,58,17.381661458326587,3513.2330322265625
11832,NON,91,11.924448424670077,1850.228515625
11833,NON,69,22.19905726970595,2417.54248046875
11834,NON,49,8.422642520782537,1489.3115234375
11835,NON,53,2.295011081092838,1937.07080078125
11836,NON,61,3.422534730923334,1887.76953125
11837,NON,50,3.763981322497062,2023.52587890625
11838,NON,72,7.75565855263763,1673.10107421875
11839,NON,25,30.57641341752815,2048.00048828125
11840,NON,57,2.319845378980341,2013.5546875
11841,NON,38,32.48818356030402,3192.087890625
11842,NON,52,12.396349526876993,2384.6142578125
11843,NON,99,65.74404806662169,2542.9150390625
11844,NON,100,1.3478348296793872,1723.57373046875
11845,NON,34,10.17185838685042,2277.26416015625
11846,NON,166,2.3543761716320253,2075.933349609375
11847,NON,107,7.192902905292935,2327.7998046875
11848,NON,30,4.2371812929839425,2296.87255859375
11849,NON,80,6.895025270649279,1881.26953125
11850,NON,51,16.018325361403072,2580.11328125
11851,NON,98,7.666276500169435,1429.3712158203125
11852,NON,20,3.8545396644880885,1969.5709228515625
11853,NON,31,7.655054822912781,2264.1591796875
11854,NON,66,26.733006883350072,2172.51513671875
11855,NON,121,2.329411883984572,1902.484375
11856,NON,25,82.76718117362802,3015.6875
11857,NON,62,6.320966470960754,1637.67138671875
11858,NON,25,32.92361170524852,2693.7431640625
11859,NON,93,27.42423940849035,2119.923828125
11860,NON,48,0.589991152676222,2015.7220458984375
11861,NON,86,3.7246742204457193,1718.765869140625
11862,NON,62,4.307576332712159,3091.9864501953125
11863,NON,130,2.8843428770947748,2220.75146484375
11864,NON,52,0.7760217337542866,2638.77392578125
11865,NON,48,7.6726369395180924,2126.416748046875
11866,NON,41,83.92337010952201,2630.057373046875
11867,NON,45,0.6341962114106254,2568.4609375
11868,NON,95,63.0320109138917,1934.9306640625
11869,NON,85,19.33907681051303,2054.9892578125
11870,NON,51,69.01112969223686,1617.9970703125
11871,NON,81,15.920318935568604,1624.66064453125
11872,NON,88,90.22672307289577,2214.65869140625
11873,NON,62,1.71824987429669,1568.2830810546875
11874,NON,21,25.94300621395619,2660.1318359375
11875,NON,52,4.243379566227533,1735.5361328125
11876,NON,65,21.737796556725957,2124.7734375
11877,NON,43,37.898013197671624,1628.84765625
11878,NON,75,20.460613339862245,2296.9921875
11879,NON,94,37.26465329635622,2269.3880615234375
11880,NON,185,2.0263491935789375,2227.44970703125
11881,NON,10,19.71913412528515,3714.9246826171875
11882,NON,100,5.761925839074825,1794.935546875
11883,NON,85,19.321384777717416,2056.0234375
11884,NON,82,18.693458961243344,1955.051513671875
11885,NON,68,7.609529132243308,1629.2999267578125
11886,NON,93,25.610931767248093,1851.75390625
11887,NON,89,2.7569667159805245,1718.8173828125
11888,NON,100,19.49881262844709,2134.738525390625
11889,NON,92,65.76402866605417,2197.646484375
11890,NON,97,60.35737147426687,2279.448486328125
11891,NON,60,3.1616481708277617,1894.55322265625
11892,NON,22,13.718277355784657,2011.59765625
11893,NON,68,17.15072882439129,1796.53515625
11894,NON,97,80.51515897038645,1741.231689453125
11895,NON,8,1.6321838591366753,2730.229736328125
11896,NON,39,2.668356878381343,2076.54150390625
11897,NON,92,51.18387447042245,1926.599365234375
11898,NON,65,11.469925334341449,2528.5234375
11899,NON,75,71.32389763251345,2268.208984375
11900,NON,75,2.4844780152093264,2033.876953125
11901,NON,58,1.7839534863186368,2433.3082275390625
11902,NON,116,6.577699477460235,2260.4039306640625
11903,NON,35,40.13905337792889,1462.37548828125
11904,NON,52,10.628613138862335,1815.973388671875
11905,NON,70,2.449501672705214,2061.90673828125
11906,NON,129,4.708563267517405,3092.35400390625
11907,NON,21,7.343901172669769,3296.97509765625
